dataset,device,input_shape,kind,meta_classes,meta_features,meta_regimes,meta_test_shift,meta_test_size,meta_train_shift,meta_train_size,meta_window,metrics_test_accuracy,metrics_test_macro_f1,metrics_test_mae,metrics_test_mase,metrics_test_mse,metrics_test_nrmse,metrics_test_r2,metrics_test_rmse,metrics_test_smape,metrics_train_accuracy,metrics_train_macro_f1,metrics_train_mae,metrics_train_mase,metrics_train_mse,metrics_train_nrmse,metrics_train_r2,metrics_train_rmse,metrics_train_smape,model,n_params,preds_path,run_id,seed,status,task,test_size,train_size,train_time_s
tabular_sine,cpu,[8],tabular,,8,,,256,,1024,,,,0.6509600877761841,0.6225853031464754,0.5912930965423584,0.2066229194006311,0.1472541093826294,0.7689558482399093,1.299661636352539,,,0.668641209602356,0.6726964621235558,0.6570038199424744,0.19462885709238514,0.12241840362548828,0.8105577215365198,1.2746613025665283,sgr_no_phase,16257,reports\ablations\20251222_092648_regressor_ablations\preds\tabular_sine__sgr_no_phase__seed1.npz,tabular_sine:sgr_no_phase:seed1,1,ok,regression,256,1024,6.026639299932867
tabular_sine,cpu,[8],tabular,,8,,,256,,1024,,,,0.49686217308044434,0.47646892930178825,0.37298694252967834,0.15913286658991266,0.49374473094940186,0.6107265693660939,0.9740357398986816,,,0.060994792729616165,0.06272487328117267,0.006352236494421959,0.018935778380699236,0.9913810696452856,0.07970091903122548,0.19542482495307922,wrn_base,52295,reports\ablations\20251222_092648_regressor_ablations\preds\tabular_sine__wrn_base__seed0.npz,tabular_sine:wrn_base:seed0,0,ok,regression,256,1024,4.569067900069058
tabular_sine,cpu,[8],tabular,,8,,,256,,1024,,,,0.5562548637390137,0.5320081975390281,0.4721248149871826,0.18463137456855946,0.31911516189575195,0.6871133931071222,1.0489368438720703,,,0.07565643638372421,0.0761152862870566,0.01048562116920948,0.02458783933624821,0.9859940111637115,0.10239932211303686,0.23024365305900574,wrn_base,52295,reports\ablations\20251222_092648_regressor_ablations\preds\tabular_sine__wrn_base__seed1.npz,tabular_sine:wrn_base:seed1,1,ok,regression,256,1024,4.3268638998270035
tabular_sine,cpu,[8],tabular,,8,,,256,,1024,,,,0.49686217308044434,0.47646892930178825,0.37298694252967834,0.15913286658991266,0.49374473094940186,0.6107265693660939,0.9740357398986816,,,0.060994792729616165,0.06272487328117267,0.006352236494421959,0.018935778380699236,0.9913810696452856,0.07970091903122548,0.19542482495307922,wrn_no_film,52295,reports\ablations\20251222_092648_regressor_ablations\preds\tabular_sine__wrn_no_film__seed0.npz,tabular_sine:wrn_no_film:seed0,0,ok,regression,256,1024,4.468329099938273
tabular_sine,cpu,[8],tabular,,8,,,256,,1024,,,,0.5562548637390137,0.5320081975390281,0.4721248149871826,0.18463137456855946,0.31911516189575195,0.6871133931071222,1.0489368438720703,,,0.07565643638372421,0.0761152862870566,0.01048562116920948,0.02458783933624821,0.9859940111637115,0.10239932211303686,0.23024365305900574,wrn_no_film,52295,reports\ablations\20251222_092648_regressor_ablations\preds\tabular_sine__wrn_no_film__seed1.npz,tabular_sine:wrn_no_film:seed1,1,ok,regression,256,1024,4.414917099988088
tabular_sine,cpu,[8],tabular,,8,,,256,,1024,,,,0.49686217308044434,0.47646892930178825,0.37298694252967834,0.15913286658991266,0.49374473094940186,0.6107265693660939,0.9740357398986816,,,0.060994792729616165,0.06272487328117267,0.006352236494421959,0.018935778380699236,0.9913810696452856,0.07970091903122548,0.19542482495307922,wrn_no_phase,52295,reports\ablations\20251222_092648_regressor_ablations\preds\tabular_sine__wrn_no_phase__seed0.npz,tabular_sine:wrn_no_phase:seed0,0,ok,regression,256,1024,4.57160359993577
tabular_sine,cpu,[8],tabular,,8,,,256,,1024,,,,0.5562548637390137,0.5320081975390281,0.4721248149871826,0.18463137456855946,0.31911516189575195,0.6871133931071222,1.0489368438720703,,,0.07565643638372421,0.0761152862870566,0.01048562116920948,0.02458783933624821,0.9859940111637115,0.10239932211303686,0.23024365305900574,wrn_no_phase,52295,reports\ablations\20251222_092648_regressor_ablations\preds\tabular_sine__wrn_no_phase__seed1.npz,tabular_sine:wrn_no_phase:seed1,1,ok,regression,256,1024,4.355319499969482
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.047751232981681824,0.26063283431175094,0.0033680363558232784,0.01815269378524666,0.9954730407334864,0.058034785739444913,0.18223831057548523,,,0.041956108063459396,0.22837394848689907,0.0027708704583346844,0.015547995669977709,0.9961538754869252,0.05263905829642742,0.16105277836322784,res_base,41413,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__res_base__seed0.npz,ts_periodic:res_base:seed0,0,ok,regression,314,1254,7.9389031999744475
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.046083178371191025,0.24878282963210732,0.003194256918504834,0.016998355438397776,0.9956697220914066,0.056517757550214556,0.15238319337368011,,,0.03999936953186989,0.21609970037767967,0.0025143877137452364,0.015226027186273024,0.9965041372925043,0.05014367072468106,0.15082241594791412,res_base,41413,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__res_base__seed1.npz,ts_periodic:res_base:seed1,1,ok,regression,314,1254,6.586938899941742
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.04629316180944443,0.2526744801809943,0.0032478361390531063,0.017825829622050086,0.9956346014514565,0.056989789778986784,0.17779050767421722,,,0.04222797602415085,0.22985377019858597,0.0027338394429534674,0.015443751407540781,0.9962052768096328,0.05228613050277738,0.16122306883335114,res_drop_path,41413,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__res_drop_path__seed0.npz,ts_periodic:res_drop_path:seed0,0,ok,regression,314,1254,8.056840400211513
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.047307878732681274,0.2553944487120422,0.003480530809611082,0.01774372203303334,0.995281636249274,0.05899602367627061,0.16824646294116974,,,0.04227814823389053,0.22841097929274706,0.0028004515916109085,0.016068839499133084,0.996106409933418,0.05291929318888253,0.16658693552017212,res_drop_path,41413,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__res_drop_path__seed1.npz,ts_periodic:res_drop_path:seed1,1,ok,regression,314,1254,5.962938999990001
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.05519362911581993,0.30125446180470694,0.004695684649050236,0.021433947261929605,0.9936885563656688,0.06852506584491719,0.18926766514778137,,,0.05044247955083847,0.27456665449213763,0.004279152024537325,0.019321692125095737,0.994060296099633,0.06541522777257085,0.17848700284957886,res_no_norm,41093,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__res_no_norm__seed0.npz,ts_periodic:res_no_norm:seed0,0,ok,regression,314,1254,7.038686900166795
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.04514528810977936,0.2437195722491431,0.003145819529891014,0.01686898244442474,0.9957353859208524,0.05608760584916256,0.1628265678882599,,,0.04225170984864235,0.22826814386315233,0.0027910161297768354,0.016041746574685118,0.9961195285432041,0.052830068424873686,0.16286048293113708,res_no_norm,41093,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__res_no_norm__seed1.npz,ts_periodic:res_no_norm:seed1,1,ok,regression,314,1254,5.085779800079763
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.04523512348532677,0.24689956066570082,0.0031770954374223948,0.017630629812623855,0.9957296838983893,0.05636572928138511,0.15784867107868195,,,0.04491006210446358,0.24445280277368378,0.0032028493005782366,0.01671608428361964,0.9955542646348476,0.05659372138831512,0.1662123054265976,sgr_base,15937,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__sgr_base__seed0.npz,ts_periodic:sgr_base:seed0,0,ok,regression,314,1254,23.670922100078315
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.045812416821718216,0.24732110700762078,0.003362094983458519,0.017439216666871215,0.99544219346717,0.05798357511794628,0.1590893268585205,,,0.0446786992251873,0.24138014245786266,0.0030860870610922575,0.01686842617599386,0.9957092786207795,0.055552561246915134,0.1617504358291626,sgr_base,15937,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__sgr_base__seed1.npz,ts_periodic:sgr_base:seed1,1,ok,regression,314,1254,15.530616299947724
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.054908644407987595,0.29969897585178207,0.004526893608272076,0.02104518947494018,0.9939154270105064,0.06728219384259164,0.19152913987636566,,,0.05290909484028816,0.28799284436174527,0.004309846553951502,0.01939086593710873,0.9940176899544895,0.06564942158124093,0.17502862215042114,sgr_fourier_feats,15937,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__sgr_fourier_feats__seed0.npz,ts_periodic:sgr_fourier_feats:seed0,0,ok,regression,314,1254,29.084453799994662
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.05711746960878372,0.30835211921021527,0.005202957428991795,0.021694373872551347,0.9929466373287141,0.07213152867499617,0.18886415660381317,,,0.05321929603815079,0.2875213800305564,0.004416622221469879,0.02017974177296438,0.9938593772239983,0.06645767240484637,0.19063888490200043,sgr_fourier_feats,15937,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__sgr_fourier_feats__seed1.npz,ts_periodic:sgr_fourier_feats:seed1,1,ok,regression,314,1254,16.870404199929908
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.048547349870204926,0.2649781504039831,0.0034752204082906246,0.018439276355064337,0.9953289753757417,0.05895100006183631,0.17470988631248474,,,0.04558994993567467,0.24815354327866637,0.0032848939299583435,0.016928831220153817,0.9954403820447624,0.057313994189537545,0.1686197966337204,sgr_no_gate,9409,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__sgr_no_gate__seed0.npz,ts_periodic:sgr_no_gate:seed0,0,ok,regression,314,1254,10.37299820012413
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.04813941568136215,0.25988355129455426,0.0036800529342144728,0.01824521632407571,0.9950111550278962,0.06066343984818593,0.17017272114753723,,,0.04689943045377731,0.25337781538956455,0.003433961421251297,0.017793778653666492,0.9952256134711206,0.0586000121267163,0.1708739846944809,sgr_no_gate,9409,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__sgr_no_gate__seed1.npz,ts_periodic:sgr_no_gate:seed1,1,ok,regression,314,1254,5.853140500141308
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.04534057900309563,0.24747515146773214,0.003148358315229416,0.017550713350208046,0.9957683091051877,0.056110233605193766,0.15904535353183746,,,0.0436016209423542,0.2373307438329035,0.002988522406667471,0.016147100857355386,0.9958517621271312,0.05466737973112916,0.16250424087047577,sgr_no_phase,15937,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__sgr_no_phase__seed0.npz,ts_periodic:sgr_no_phase:seed0,0,ok,regression,314,1254,23.000031700124964
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.04553539678454399,0.24582559755821007,0.00335111771710217,0.017410723801248966,0.9954570746049285,0.05788883931382775,0.1548233926296234,,,0.04464513435959816,0.24119880566476015,0.0030700594652444124,0.016824566061936847,0.9957315623760223,0.05540811732268488,0.15861515700817108,sgr_no_phase,15937,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__sgr_no_phase__seed1.npz,ts_periodic:sgr_no_phase:seed1,1,ok,regression,314,1254,15.007994499988854
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.10575596988201141,0.5772307112218572,0.017151320353150368,0.040963916826240065,0.9769470039755106,0.13096304957181765,0.33830058574676514,,,0.10286028683185577,0.5598853404313838,0.016891246661543846,0.038388147227602455,0.9765539970248938,0.129966328953094,0.3339952528476715,wrn_base,57927,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__wrn_base__seed0.npz,ts_periodic:wrn_base:seed0,0,ok,regression,314,1254,9.53010019985959
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.08734385669231415,0.47153110065167547,0.012688592076301575,0.033878853266373826,0.9827987756580114,0.11264365084771345,0.29203125834465027,,,0.0849936306476593,0.4591846904570879,0.011606558226048946,0.032713137959197745,0.9838628955185413,0.1077337376407639,0.2909215986728668,wrn_base,57927,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__wrn_base__seed1.npz,ts_periodic:wrn_base:seed1,1,ok,regression,314,1254,6.929041399853304
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.10575596988201141,0.5772307112218572,0.017151320353150368,0.040963916826240065,0.9769470039755106,0.13096304957181765,0.33830058574676514,,,0.10286028683185577,0.5598853404313838,0.016891246661543846,0.038388147227602455,0.9765539970248938,0.129966328953094,0.3339952528476715,wrn_no_film,57927,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__wrn_no_film__seed0.npz,ts_periodic:wrn_no_film:seed0,0,ok,regression,314,1254,10.570525200106204
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.08734385669231415,0.47153110065167547,0.012688592076301575,0.033878853266373826,0.9827987756580114,0.11264365084771345,0.29203125834465027,,,0.0849936306476593,0.4591846904570879,0.011606558226048946,0.032713137959197745,0.9838628955185413,0.1077337376407639,0.2909215986728668,wrn_no_film,57927,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__wrn_no_film__seed1.npz,ts_periodic:wrn_no_film:seed1,1,ok,regression,314,1254,7.697217499837279
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.10575596988201141,0.5772307112218572,0.017151320353150368,0.040963916826240065,0.9769470039755106,0.13096304957181765,0.33830058574676514,,,0.10286028683185577,0.5598853404313838,0.016891246661543846,0.038388147227602455,0.9765539970248938,0.129966328953094,0.3339952528476715,wrn_no_phase,57927,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__wrn_no_phase__seed0.npz,ts_periodic:wrn_no_phase:seed0,0,ok,regression,314,1254,9.556199999991804
ts_periodic,cpu,"[32, 3]",sequence,,3,,,314,,1254,32,,,0.08734385669231415,0.47153110065167547,0.012688592076301575,0.033878853266373826,0.9827987756580114,0.11264365084771345,0.29203125834465027,,,0.0849936306476593,0.4591846904570879,0.011606558226048946,0.032713137959197745,0.9838628955185413,0.1077337376407639,0.2909215986728668,wrn_no_phase,57927,reports\ablations\20251222_092648_regressor_ablations\preds\ts_periodic__wrn_no_phase__seed1.npz,ts_periodic:wrn_no_phase:seed1,1,ok,regression,314,1254,6.909004000015557
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.03996105492115021,0.8988762877449492,0.0024810093455016613,0.18407284403242055,-0.013467550277709961,0.04980973143374356,0.034199781715869904,,,0.06278158724308014,1.3317671933555162,0.006641831714659929,0.03322862376615368,0.9891582224518061,0.08149743379186813,0.15217699110507965,res_base,43461,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__res_base__seed0.npz,ts_regime_switch:res_base:seed0,0,ok,regression,274,1094,5.298274900065735
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.04125550389289856,0.8743140925558199,0.0026194017846137285,0.19107052009029615,0.04388195276260376,0.05118009168234977,0.035549063235521317,,,0.051917970180511475,1.0955524026119454,0.0044449507258832455,0.05118183764043446,0.9550848267972469,0.06667046366932845,0.09831660985946655,res_base,43461,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__res_base__seed1.npz,ts_regime_switch:res_base:seed1,1,ok,regression,274,1094,4.848597800126299
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.04084562510251999,0.9187736393651316,0.002595597179606557,0.1882756558705757,-0.06027555465698242,0.0509470036371773,0.03496256843209267,,,0.06298954784870148,1.3361786000153149,0.00668811472132802,0.03334419811073337,0.9890826726332307,0.08178089459848199,0.15273602306842804,res_drop_path,43461,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__res_drop_path__seed0.npz,ts_regime_switch:res_drop_path:seed0,0,ok,regression,274,1094,4.310681300004944
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.04132579267024994,0.8758036991001097,0.002628656569868326,0.19140776454355332,0.04050379991531372,0.05127042587952948,0.03561004623770714,,,0.053160328418016434,1.1217681530981654,0.00468901451677084,0.052568209859046124,0.9526186212897301,0.06847637926154419,0.10174353420734406,res_drop_path,43461,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__res_drop_path__seed1.npz,ts_regime_switch:res_drop_path:seed1,1,ok,regression,274,1094,4.5217718000058085
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.04730412736535072,1.0640499477574064,0.0034995886962860823,0.2186170476083107,-0.4295470714569092,0.05915732157802686,0.040238458663225174,,,0.059018101543188095,1.2519334872025822,0.005827021319419146,0.031123736092924383,0.9904882768169045,0.07633492856759051,0.12847955524921417,res_no_norm,43141,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__res_no_norm__seed0.npz,ts_regime_switch:res_no_norm:seed0,0,ok,regression,274,1094,3.782444799784571
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.04378429800271988,0.9279059801528955,0.0030195678118616343,0.20514692888306407,-0.10218417644500732,0.05495059428124171,0.03779343143105507,,,0.05471426621079445,1.1545587317064658,0.004966039210557938,0.05409878002072006,0.9498193524777889,0.07047012991727727,0.10653215646743774,res_no_norm,43141,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__res_no_norm__seed1.npz,ts_regime_switch:res_no_norm:seed1,1,ok,regression,274,1094,3.690105800051242
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.036965131759643555,0.8314865680516659,0.0022218176163733006,0.17419260955897917,0.09240972995758057,0.04713616039065232,0.031611841171979904,,,0.041842982172966,0.8876027729970768,0.0028567758854478598,0.021792472481246,0.995336749125272,0.053448815566370225,0.07920417934656143,sgr_base,16001,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__sgr_base__seed0.npz,ts_regime_switch:sgr_base:seed0,0,ok,regression,274,1094,12.240889000007883
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.04332482069730759,0.9181684313309384,0.002859716769307852,0.19964302295849812,-0.043836355209350586,0.053476319706089084,0.037362780421972275,,,0.04420327767729759,0.9327600230577672,0.003080033464357257,0.0426049555812979,0.9688769914209843,0.05549804919415868,0.07395832240581512,sgr_base,16001,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__sgr_base__seed1.npz,ts_regime_switch:sgr_base:seed1,1,ok,regression,274,1094,12.042980999918655
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.03692253306508064,0.8305283612048485,0.002184969838708639,0.17274212012984755,0.10746157169342041,0.04674366094679191,0.0315934419631958,,,0.04547925665974617,0.9647379854086308,0.003378283930942416,0.02369826187810652,0.9944854667410254,0.05812300689866635,0.09558181464672089,sgr_fourier_feats,16001,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__sgr_fourier_feats__seed0.npz,ts_regime_switch:sgr_fourier_feats:seed0,0,ok,regression,274,1094,14.03870389983058
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.04037071019411087,0.8555629556926528,0.002450065454468131,0.18479127826921266,0.10569208860397339,0.04949813586861763,0.034786857664585114,,,0.04647829756140709,0.9807665897891007,0.003384644165635109,0.04466207616930103,0.9657989740371704,0.05817769474321846,0.08098291605710983,sgr_fourier_feats,16001,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__sgr_fourier_feats__seed1.npz,ts_regime_switch:sgr_fourier_feats:seed1,1,ok,regression,274,1094,15.550811399938539
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.04001601040363312,0.9001124458039129,0.0025220056995749474,0.18558742850703686,-0.03021419048309326,0.050219574864538104,0.03424752503633499,,,0.0436532124876976,0.9260026518698891,0.0030731367878615856,0.022602650327827174,0.9949835729785264,0.05543587996831642,0.08187365531921387,sgr_no_gate,9473,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__sgr_no_gate__seed0.npz,ts_regime_switch:sgr_no_gate:seed0,0,ok,regression,274,1094,5.118965100031346
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.03971276059746742,0.8416192499987368,0.002410971326753497,0.1833110516378648,0.11996197700500488,0.04910164281114734,0.034234464168548584,,,0.041640087962150574,0.8786726109148011,0.0027598568703979254,0.04032976385852381,0.9721123017370701,0.052534339915886685,0.07171470671892166,sgr_no_gate,9473,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__sgr_no_gate__seed1.npz,ts_regime_switch:sgr_no_gate:seed1,1,ok,regression,274,1094,5.159948399988934
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.036978304386138916,0.8317828705798991,0.0022360708098858595,0.17475044828930036,0.08658736944198608,0.04728711039898568,0.0316210575401783,,,0.04203993082046509,0.8917805862546404,0.002874254947528243,0.02185903897470856,0.9953082171268761,0.053612078373518064,0.07952333241701126,sgr_no_phase,16001,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__sgr_no_phase__seed0.npz,ts_regime_switch:sgr_no_phase:seed0,0,ok,regression,274,1094,12.932105100015178
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.043387141078710556,0.9194891663256077,0.0028724123258143663,0.2000856843614665,-0.048470377922058105,0.053594890855513146,0.03742479160428047,,,0.04436764866113663,0.9362285143265598,0.0030989807564765215,0.04273580007933785,0.9686855338513851,0.055668489798776845,0.0740559995174408,sgr_no_phase,16001,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__sgr_no_phase__seed1.npz,ts_regime_switch:sgr_no_phase:seed1,1,ok,regression,274,1094,16.10808730009012
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.08720474690198898,1.9615668135805437,0.009943436831235886,0.3685053368911396,-3.0617947578430176,0.09971678309710902,0.07665710151195526,,,0.11566717177629471,2.4536134157211045,0.022062145173549652,0.06056089567826226,0.9639869146049023,0.14853331334602904,0.23672360181808472,wrn_base,59975,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__wrn_base__seed0.npz,ts_regime_switch:wrn_base:seed0,0,ok,regression,274,1094,5.156222299905494
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.056931328028440475,1.2065265893347077,0.0049070450477302074,0.26151863975772666,-0.7911396026611328,0.070050303694775,0.04872974753379822,,,0.1150282770395279,2.4272810520290986,0.022981027141213417,0.11637698914789463,0.7677821815013885,0.15159494431284118,0.19178980588912964,wrn_base,59975,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__wrn_base__seed1.npz,ts_regime_switch:wrn_base:seed1,1,ok,regression,274,1094,5.068108699982986
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.08720474690198898,1.9615668135805437,0.009943436831235886,0.3685053368911396,-3.0617947578430176,0.09971678309710902,0.07665710151195526,,,0.11566717177629471,2.4536134157211045,0.022062145173549652,0.06056089567826226,0.9639869146049023,0.14853331334602904,0.23672360181808472,wrn_no_film,59975,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__wrn_no_film__seed0.npz,ts_regime_switch:wrn_no_film:seed0,0,ok,regression,274,1094,4.912646800046787
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.056931328028440475,1.2065265893347077,0.0049070450477302074,0.26151863975772666,-0.7911396026611328,0.070050303694775,0.04872974753379822,,,0.1150282770395279,2.4272810520290986,0.022981027141213417,0.11637698914789463,0.7677821815013885,0.15159494431284118,0.19178980588912964,wrn_no_film,59975,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__wrn_no_film__seed1.npz,ts_regime_switch:wrn_no_film:seed1,1,ok,regression,274,1094,5.0793139999732375
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.08720474690198898,1.9615668135805437,0.009943436831235886,0.3685053368911396,-3.0617947578430176,0.09971678309710902,0.07665710151195526,,,0.11566717177629471,2.4536134157211045,0.022062145173549652,0.06056089567826226,0.9639869146049023,0.14853331334602904,0.23672360181808472,wrn_no_phase,59975,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__wrn_no_phase__seed0.npz,ts_regime_switch:wrn_no_phase:seed0,0,ok,regression,274,1094,5.068688200088218
ts_regime_switch,cpu,"[32, 4]",sequence,,4,3,,274,,1094,32,,,0.056931328028440475,1.2065265893347077,0.0049070450477302074,0.26151863975772666,-0.7911396026611328,0.070050303694775,0.04872974753379822,,,0.1150282770395279,2.4272810520290986,0.022981027141213417,0.11637698914789463,0.7677821815013885,0.15159494431284118,0.19178980588912964,wrn_no_phase,59975,reports\ablations\20251222_092648_regressor_ablations\preds\ts_regime_switch__wrn_no_phase__seed1.npz,ts_regime_switch:wrn_no_phase:seed1,1,ok,regression,274,1094,4.991709599969909
